               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.035022,           0.0094354,           0.0031814,             0.63985,             0.55803,             0.55963,             0.18388,            0.049478,           0.0085404,           0.0072675,             0.00766,             0.00766,             0.00766
                  54,            0.034146,           0.0088256,           0.0030856,             0.81756,             0.28333,             0.42991,             0.14823,            0.044829,           0.0089239,           0.0050456,            0.007615,            0.007615,            0.007615
                  55,            0.034079,           0.0087513,           0.0029581,             0.75641,             0.67561,             0.73715,             0.30601,            0.039141,           0.0086781,           0.0051547,             0.00757,             0.00757,             0.00757
                  56,            0.034387,           0.0094432,           0.0029998,             0.57399,             0.52131,             0.60891,             0.19412,            0.049616,           0.0082255,           0.0046384,            0.007525,            0.007525,            0.007525
                  57,            0.033065,           0.0090614,           0.0026931,             0.56297,             0.67464,              0.6349,              0.2356,            0.043758,           0.0085712,           0.0058392,             0.00748,             0.00748,             0.00748
                  58,            0.033576,            0.008655,            0.002812,             0.63547,             0.69728,             0.67468,             0.28922,            0.044023,           0.0082663,           0.0068935,            0.007435,            0.007435,            0.007435
                  59,            0.033988,           0.0087406,           0.0027599,             0.54465,             0.63266,              0.5926,             0.24571,             0.04631,           0.0082841,           0.0046596,             0.00739,             0.00739,             0.00739
                  60,            0.032644,           0.0092129,           0.0025426,             0.52329,             0.68945,             0.62071,             0.18832,            0.043997,           0.0084295,           0.0061989,            0.007345,            0.007345,            0.007345
                  61,            0.032777,           0.0084267,           0.0024288,             0.66348,             0.53527,             0.62509,             0.22847,            0.041229,           0.0083204,           0.0077244,              0.0073,              0.0073,              0.0073
                  62,              0.0319,            0.008523,           0.0025449,             0.83156,             0.66134,              0.7063,             0.29704,             0.04158,           0.0080983,           0.0049332,            0.007255,            0.007255,            0.007255
                  63,            0.031871,            0.008453,           0.0025889,              0.5234,             0.56815,             0.58183,             0.26115,            0.041223,           0.0087459,           0.0043376,             0.00721,             0.00721,             0.00721
                  64,            0.031997,           0.0083614,           0.0024309,             0.50603,             0.59779,             0.55504,             0.21287,            0.046571,           0.0086331,           0.0054285,            0.007165,            0.007165,            0.007165
                  65,            0.032155,           0.0082837,           0.0027039,             0.47131,             0.59277,             0.53468,              0.1863,            0.043445,           0.0082752,           0.0072181,             0.00712,             0.00712,             0.00712
                  66,            0.031516,           0.0083289,           0.0022952,             0.65835,             0.52605,             0.53307,             0.25694,            0.039871,           0.0084967,           0.0046285,            0.007075,            0.007075,            0.007075
                  67,            0.030839,           0.0082645,            0.002524,             0.69148,             0.67802,             0.64238,             0.26404,            0.043441,           0.0084819,           0.0044533,             0.00703,             0.00703,             0.00703
                  68,            0.031611,           0.0084856,           0.0027218,             0.69162,             0.70448,             0.60603,             0.25413,            0.043747,           0.0093139,           0.0051206,            0.006985,            0.006985,            0.006985
                  69,            0.031069,           0.0080186,           0.0024712,             0.58999,             0.56503,             0.56612,             0.24742,             0.04697,           0.0089178,           0.0051768,             0.00694,             0.00694,             0.00694
                  70,            0.030284,           0.0083846,            0.002001,             0.58442,             0.61189,             0.63599,             0.30059,            0.038642,           0.0089679,           0.0044182,            0.006895,            0.006895,            0.006895
                  71,            0.031383,           0.0082234,           0.0025262,               0.714,             0.48725,             0.52712,             0.19135,             0.04926,           0.0083214,           0.0055755,             0.00685,             0.00685,             0.00685
                  72,            0.029633,           0.0079684,           0.0021029,             0.82449,             0.48309,             0.64023,             0.28756,            0.042642,           0.0089895,           0.0041177,            0.006805,            0.006805,            0.006805
                  73,            0.030319,           0.0079274,           0.0022516,             0.43683,             0.53861,             0.51665,             0.20908,            0.047403,           0.0086939,           0.0055659,             0.00676,             0.00676,             0.00676
                  74,             0.03071,           0.0082844,           0.0023994,             0.56365,             0.68031,             0.66772,             0.27485,            0.038613,           0.0082007,           0.0051971,            0.006715,            0.006715,            0.006715
                  75,            0.029446,           0.0083546,           0.0021729,             0.52476,             0.62239,             0.60635,             0.27366,            0.047648,           0.0084818,           0.0046624,             0.00667,             0.00667,             0.00667
                  76,            0.030369,           0.0086306,            0.002569,             0.77054,             0.29149,             0.38874,             0.12331,            0.045157,           0.0096763,           0.0055053,            0.006625,            0.006625,            0.006625
                  77,            0.029956,           0.0080363,           0.0021128,             0.76669,             0.42543,             0.48999,              0.1434,            0.049643,           0.0089089,           0.0039325,             0.00658,             0.00658,             0.00658
                  78,             0.02949,           0.0077547,           0.0021382,             0.78888,             0.53727,              0.6477,             0.27418,            0.041355,           0.0086681,           0.0057985,            0.006535,            0.006535,            0.006535
                  79,            0.030461,            0.007952,           0.0024575,             0.82282,             0.52059,             0.63116,             0.24323,            0.044491,           0.0085882,           0.0064587,             0.00649,             0.00649,             0.00649
                  80,            0.028654,           0.0080301,           0.0021678,             0.87883,             0.27083,             0.48258,             0.17591,            0.042435,           0.0092435,            0.004468,            0.006445,            0.006445,            0.006445
                  81,            0.028448,           0.0078464,           0.0020817,             0.57081,             0.58162,             0.62654,             0.26812,            0.040692,           0.0085589,           0.0049821,              0.0064,              0.0064,              0.0064
                  82,            0.028537,           0.0079243,           0.0019118,             0.72015,             0.38416,             0.56251,              0.2532,            0.043472,            0.010433,           0.0081918,            0.006355,            0.006355,            0.006355
